tconst,primaryTitle,Actual,Predicted
tt2805676,Ascent to Hell,3.9,4.217999999999992
tt20916568,The Wrath of Becky,6.1,5.213600000000001
tt2561572,Get Hard,6.0,6.071600000000005
tt2011953,Keep the Lights On,6.4,6.60959999999998
tt5971474,The Little Mermaid,7.2,7.2214
tt10283902,Feral State,4.7,6.115399999999973
tt1753786,Mercury Plains,4.3,5.2445999999999975
tt21477618,Mortal Kombat Legends: Snow Blind,6.7,5.97140000000001
tt13061914,Locked Down,5.3,6.062399999999997
tt13886392,Neelavelicham,6.0,6.339799999999988
tt9735470,Little Fish,6.9,6.264599999999999
tt1860238,Goddess,5.9,5.5537999999999945
tt15690300,Hot Seat,4.3,4.553000000000009
tt11640022,Chakra,6.3,6.111000000000008
tt7025976,The Emperor of Paris,6.3,6.707799999999986
tt28513338,Raktabeej,7.7,7.228399999999981
tt0346723,Chalte Chalte,6.5,6.951800000000004
tt0227984,Formula 51,6.3,6.182000000000002
tt1020055,Night Train,5.7,5.506199999999992
tt2417650,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo,2.5,4.454199999999997
tt11034894,Kaiserschmarrndrama,6.9,5.898200000000011
tt0796368,Talk to Me,7.3,6.652599999999976
tt9848668,Sea of Time,7.5,6.8575999999999935
tt0242285,The Art of Dying,5.2,4.903599999999997
tt3522806,Mechanic: Resurrection,5.7,5.477600000000004
tt0234215,The Matrix Reloaded,7.2,6.789399999999993
tt4644382,Monkey King: Hero Is Back,6.7,6.4831999999999965
tt11396310,Viduthalai: Part 1,8.3,8.04899999999998
tt6917242,Made in Italy,5.8,5.793000000000009
tt3204144,Love at First Fight,6.6,6.4243999999999835
tt1020937,Awarapan,7.4,6.178400000000004
tt3544014,Akron,6.6,6.627399999999962
tt1954843,Space Milkshake,5.6,5.163199999999989
tt1049413,Up,8.3,8.069799999999992
tt1056067,A Perfect Day,6.4,6.930199999999975
tt6360872,Bus Party to Hell,3.8,3.814999999999992
tt0433383,"Good Night, and Good Luck.",7.4,7.180800000000007
tt5344054,American Night,4.3,5.189200000000007
tt11991786,The Guide to the Perfect Family,6.4,6.157000000000002
tt3455204,Detective Conan: The Sniper from Another Dimension,6.7,6.6304000000000025
tt5891260,Groupers,5.3,5.348600000000007
tt4472020,Fireman,5.7,5.20479999999999
tt0479968,One Missed Call,4.0,4.757999999999995
tt6341066,Intrigo: Death of an Author,5.9,6.010799999999991
tt17221298,Unhuman,4.4,5.113999999999997
tt1092082,Passchendaele,6.4,6.446200000000011
tt4587780,Unleashed,6.4,6.001400000000011
tt1136608,District 9,7.9,7.096599999999987
tt14199258,Peace,6.4,6.444200000000007
tt0319736,The Legend of Bhagat Singh,8.1,7.354000000000005
tt15257644,Mili,6.7,6.709399999999994
tt0459449,M. Kumaran S/O Mahalakshmi,7.1,7.136599999999986
tt15441054,Gadar 2,5.1,4.485399999999999
tt0447619,The Stone Council,4.8,5.9730000000000025
tt7564016,Chase in the dark,8.5,8.301800000000004
tt10676048,The Marvels,5.5,5.381799999999998
tt1013856,Eccentricities of a Blonde-Haired Girl,6.2,6.327800000000002
tt1451409,Pokkiri,7.5,6.318200000000004
tt0216800,With a Friend Like Harry...,7.1,7.014400000000011
tt2231138,Some Velvet Morning,5.8,5.964199999999989
tt4876134,The Misfits,4.5,4.6344
tt0163676,The in Crowd,4.6,4.140000000000001
tt0880440,L'auberge rouge,5.9,5.961799999999995
tt12530246,Emancipation,6.2,5.90499999999999
tt0293007,Carandiru,7.6,7.507400000000001
tt2181959,God Loves Caviar,5.9,6.256599999999995
tt0782032,Cenneti Beklerken,6.6,6.8994
