tconst,region
tt19800160,KR
tt19800194,GB
tt19800226,IT
tt1980033,CA
tt19800348,AU
tt1980038,AU
tt1980041,CA
tt1980043,FR
tt19800436,AE
tt1980046,HK
tt1980053,GB
tt19800552,PL
tt1980056,US
tt19800580,US
tt1980083,CA
tt1980084,ZA
tt19800852,AU
tt1980089,CZ
tt1980091,PH
tt1980092,ID
tt19800936,XWW
tt1980102,GB
tt1980106,BR
tt1980107,US
tt1980108,AU
tt19801096,AU
tt1980113,CA
tt19801212,AE
tt19801270,GR
tt1980133,US
tt1980134,AU
tt1980135,GB
tt19801404,AE
tt1980143,AU
tt1980149,IT
tt19801640,AU
tt19801654,US
tt1980170,AU
tt1980178,US
tt1980179,CA
tt1980180,PH
tt1980181,US
tt19801838,US
tt1980185,GB
tt1980191,JP
tt1980194,AU
tt1980198,GB
tt1980199,US
tt1980203,PT
tt1980207,ES
tt1980209,AU
tt1980210,JP
tt1980218,US
tt1980219,GB
tt1980225,US
tt1980236,GB
tt19802362,EC
tt1980246,DE
tt1980254,GB
tt19802602,NG
tt1980263,GB
tt19802638,NG
tt1980275,AU
tt1980282,US
tt1980286,US
tt1980287,US
tt1980291,US
tt1980298,GB
tt1980306,IT
tt1980314,DE
tt1980315,GB
tt19806974,IT
tt19807976,FI
tt19808286,DE
tt1980893,CA
tt1980911,GB
tt1980914,PT
tt1980917,US
tt1980920,GB
tt1980929,AU
tt1980935,GB
tt1980936,BE
tt1980939,CA
tt1980942,GB
tt1980947,GB
tt1980949,US
tt1980950,DE
tt1980958,CA
tt1980959,GB
tt1980970,GB
tt1980971,GB
tt1980986,AE
tt1980991,GB
tt1980999,GB
tt1981004,PT
tt1981006,CA
tt1981010,GB
tt1981019,ES
tt1981023,JP
tt1981031,GB
tt1981032,US
tt1981054,ES
tt1981057,EG
tt1981059,AE
tt1981080,DE
tt1981088,US
tt19810888,AU
tt1981100,US
tt19811010,AU
tt1981104,US
tt1981107,AE
tt19811076,AU
tt19811086,DE
tt1981115,AE
tt19811200,AU
tt19811270,CA
tt1981128,AE
tt19811310,NL
tt1981133,ES
tt19811354,FR
tt1981140,AU
tt19811408,XWW
tt19811418,FR
tt1981142,DE
tt19811450,NG
tt19811464,BY
tt19811466,AU
tt19811474,XWW
tt1981150,US
tt19811502,GB
tt19811618,FR
tt19811622,AR
tt19811776,RU
tt19811786,DE
tt19811850,CA
tt19811854,IN
tt19811866,AU
tt19812138,US
tt19812266,CA
tt19812296,AU
tt19812324,KR
tt19812358,BR
tt19812364,ES
tt19812394,DO
tt19812396,CA
tt19812406,RU
tt19812432,AU
tt19812518,AU
tt19812586,ES
tt19812670,XWW
tt19812758,US
tt19812766,RU
tt19812782,NG
tt19812850,XWW
tt19812894,PL
tt19812936,NG
tt19812986,MZ
tt19813032,NG
tt19813352,CN
tt19813398,GB
tt19813422,CN
tt19813732,KR
tt19813772,US
tt19813778,AU
tt19814146,CA
tt19814382,RU
tt19814450,XWW
tt19814476,RU
tt19814490,RU
tt19814502,RU
tt19814516,RU
tt19814522,RU
tt19814528,RU
tt19814540,NG
tt19814636,BR
tt19814740,TR
tt19814762,NG
tt19814920,NG
tt19815046,NG
tt19815094,AU
tt19815100,US
tt19815152,RU
tt19815280,EC
tt19815386,AU
tt19815474,AR
tt1981568,AU
tt1981572,BR
tt1981578,IT
tt19815824,AT
tt19815876,IN
tt19815878,HT
tt19815892,FR
tt19815918,KR
tt19815990,FR
tt19816018,AU
tt1981603,US
tt1981604,US
tt19816112,NG
tt1981617,AU
tt1981622,US
tt19816262,US
tt19816264,ES
tt1981627,US
tt1981629,PT
tt1981645,GB
tt1981646,PT
tt19816488,AT
tt19816560,NG
tt1981663,PT
tt19816664,AU
tt1981672,PT
tt1981675,GB
tt1981677,AU
tt1981682,IN
tt19816888,AT
tt1981690,EE
tt19816922,NG
tt1981694,IT
tt1981697,NO
tt1981701,US
tt1981703,US
tt19817038,IN
tt1981713,ES
tt19817134,US
tt19817214,NG
tt19817288,CA
tt19817518,KR
tt19817520,CA
tt19817612,BR
tt19817638,BR
tt19818558,PH
tt19818562,PH
tt19818608,IT
tt19818790,CA
tt19818804,XWW
tt19818832,NO
tt19819066,IN
tt19819082,BE
tt19820538,AU
tt1982070,US
tt1982083,US
tt1982090,IL
tt19820906,AU
tt1982102,AU
tt1982113,DE
tt1982114,AT
tt1982133,US
tt1982143,IN
tt1982158,US
tt1982166,US
tt1982171,US
tt1982177,AR
tt19822340,RO
tt19823156,JP
tt1982661,GB
tt1982662,US
tt1982669,AU
tt1982677,GB
tt1982680,IT
tt1982690,IS
tt1982693,US
tt1982695,GB
tt1982713,GB
tt19827188,GB
tt1982729,GB
tt1982735,CA
tt1982742,GB
tt1982772,GB
tt1982780,CA
tt1982848,EG
tt19828492,GB
tt1982852,IN
tt1982854,US
tt1982861,IR
tt1982866,IE
tt1982882,BE
tt1982886,CA
tt1982895,US
tt1982896,GB
tt19829468,ZA
tt19829940,MX
tt19830988,GB
tt19832376,IN
tt19833638,TR
tt19837660,AU
tt19837910,AU
tt19837986,CA
tt19838016,GB
tt19838030,US
tt19838034,AE
tt19838568,GB
tt19838584,AT
tt19838608,AE
tt19838614,GB
tt19838620,AU
tt19838952,ES
tt19839030,ES
tt19839122,FR
tt19839204,HT
tt19839696,HT
tt1984104,GB
tt1984110,AU
tt1984112,IN
tt1984113,ES
tt1984116,GB
tt1984124,DE
tt1984126,CA
tt1984127,CA
tt1984128,CA
tt1984129,US
tt1984131,US
tt1984135,CA
tt1984136,US
tt1984143,DE
tt1984153,AU
tt19841734,AU
tt1984177,GB
tt1984180,IT
tt19841846,GB
tt1984191,IT
tt1984193,GB
tt19841938,CA
tt1984199,ID
tt1984204,GB
tt1984208,GB
tt1984211,IN
tt1984233,GB
tt1984240,GB
tt1984241,DE
tt1984244,GB
tt1984248,GB
tt1984256,US
tt1984257,GB
tt19842600,CA
tt1984261,CA
tt1984268,IE
tt1984274,RU
tt1984276,US
tt1984280,GB
tt19842836,HT
tt19842928,KR
tt1984307,CA
tt19843248,GB
tt19843282,BR
tt19843354,CA
tt19843478,NG
tt19843698,CA
tt19843776,CA
tt19843786,US
tt19843916,NG
tt19844018,US
tt19844412,AU
tt19844458,FI
tt19844490,BR
tt19844714,FR
tt19844970,US
tt19844972,ID
tt19845038,AU
tt19845046,DE
tt19845076,CA
tt19845354,IN
tt19845370,JP
tt19845414,AU
tt19845444,JP
tt19845504,ES
tt19845786,GB
tt19845884,IN
tt19845920,CA
tt19845946,GB
tt19846034,GB
tt19846046,XWW
tt19846102,IN
tt19846220,CA
tt19846224,ES
tt19846260,CO
tt19846330,CO
tt19846352,US
tt19846772,HT
tt19846936,GB
tt19846946,PT
tt19846958,GB
tt19846998,GB
tt19847016,GB
tt19847024,JP
tt19847250,GB
tt19847302,GB
tt19847338,US
tt19847352,US
tt19847422,HU
tt19847750,EG
tt19847894,HT
tt19848090,HT
tt19848190,HT
tt19848268,AU
tt19848676,AU
tt19848842,DE
tt19848888,XWW
tt19849214,AU
tt19849414,NG
tt19849494,AE
tt19849536,US
tt19849810,XWW
tt19849852,AU
tt19849870,CA
tt19849882,XWW
tt19849896,GB
tt19850036,AR
tt1985006,IT
tt1985017,AU
tt1985019,AU
tt1985041,US
tt19850564,US
tt1985058,IN
tt1985064,GB
tt1985066,MX
tt19850824,IN
tt19850890,US
tt19850910,AU
tt19850926,NG
tt19850938,TR
tt1985094,AU
tt19851048,TR
tt19851064,HK
tt19851082,US
tt19851092,NO
tt1985124,IN
tt1985131,FR
tt1985135,US
tt1985139,US
tt19851450,AE
tt1985149,US
tt19851524,IR
tt1985153,BE
tt19851558,IR
tt19851580,IR
tt19851600,FR
tt19851604,GB
tt1985161,JP
tt1985163,BR
tt1985170,US
tt19851704,FR
tt1985176,GB
tt19851772,FR
tt19851838,FR
tt1985187,GB
tt19851938,ES
tt1985195,ES
tt1985196,US
tt1985216,US
tt1985219,GB
tt1985228,US
tt1985235,GB
tt1985246,US
tt1985251,PH
tt19852514,XEU
tt19852570,GB
tt1985260,GB
tt1985261,DE
tt1985266,GB
tt19853002,AR
tt19853258,AU
tt19853336,AU
tt19853698,AR
tt19853734,US
tt19853810,AU
tt19854066,MX
tt19854690,AU
tt19854696,CA
tt19854892,US
tt19856204,AE
tt19856688,CA
tt19856804,US
tt19856988,AU
tt19857238,IT
tt19857382,PH
tt19857396,AU
tt19857404,BF
tt19857470,IL
tt19857532,ZA
tt19857654,AU
tt19857722,ES
tt19857942,PT
tt19858056,KZ
tt19858164,AU
tt19858178,FR
tt19858184,AU
tt19858360,CA
tt19858446,FR
tt19858470,FR
tt19858518,CZ
tt19858606,IT
tt19858612,CZ
tt19858700,DE
tt19858716,CZ
tt19858892,CZ
tt19859458,AR
tt1985949,AU
tt1985966,AU
tt1985974,GB
tt1985981,GB
tt1985989,CA
tt1985991,PT
tt1986008,US
tt19860136,KR
tt1986015,US
tt1986034,GB
tt1986040,US
tt1986047,GB
tt1986051,HR
tt19860512,AR
tt19860724,AU
tt1986079,XWW
tt1986084,GB
tt1986089,GB
tt19860942,DE
tt1986110,US
tt19861160,CA
tt1986131,DE
tt1986146,US
tt1986154,US
tt1986161,US
tt1986164,FR
tt1986180,GB
tt1986186,GB
tt1986190,IT
tt1986191,FR
tt1986202,FR
tt1986204,AU
tt1986212,US
tt19862208,US
tt19862408,GB
tt19862820,AU
tt19863126,US
tt19863180,AE
tt19863282,US
tt19863502,DE
tt19864186,JP
tt19864208,AU
tt19864390,AR
tt19864472,AU
tt19864512,US
tt19864536,IN
tt19864700,AU
tt19864802,AU
tt19864828,AU
tt19864832,AU
tt19864882,FR
tt19864916,AR
tt19864926,AE
tt19864942,AU
tt19864958,AE
tt19864988,NL
tt19865040,IN
tt19865164,MX
tt19865406,US
tt19865592,CZ
tt19865610,CZ
tt19865698,CZ
tt19865718,CZ
tt19865764,CZ
tt19865968,CZ
tt19866164,US
tt19866256,IN
tt19866276,US
tt19866304,CA
tt19867050,GB
tt19867058,AE
tt1986750,US
tt1986760,XWW
tt1986761,US
tt1986769,CA
tt19867756,JP
tt1986783,US
tt1986784,US
tt19867870,DE
tt19867922,XWW
tt1986794,DE
tt1986814,GB
tt19868158,GB
tt1986816,XEU
tt1986819,FR
tt19868214,US
tt1986825,CA
tt1986832,GB
tt1986843,GB
tt1986844,GB
tt1986845,FR
tt19868452,CA
tt1986850,AU
tt1986854,NL
tt1986857,AU
tt1986861,BD
tt1986867,GB
tt19868770,NG
tt1986884,FR
tt1986887,GB
tt1986896,BE
tt19869024,AU
tt19869030,FR
tt1986906,XAS
tt19869122,AU
tt1986914,GB
tt1986926,DE
tt1986930,FR
tt1986935,GB
tt1986938,DE
tt19869434,CN
tt1986944,PT
tt1986949,US
tt19869506,CN
tt1986951,CA
tt1986953,AU
tt19869534,US
tt1986959,ES
tt19869662,AT
tt1986972,CA
tt1986997,GB
tt1986998,BR
tt1987005,ES
tt1987010,US
tt19870166,US
tt1987018,AU
tt1987019,FR
tt19870198,US
tt1987021,IN
tt19870284,US
tt19870332,US
tt19870350,GB
tt1987037,US
tt19870386,US
tt1987041,ES
tt19870410,US
tt19870424,US
tt19870428,US
tt19870430,US
tt19870444,US
tt19870456,GE
tt19870462,US
tt19870482,XKO
tt19870492,US
tt19870744,JP
tt19870904,US
tt19870906,JP
tt19871054,NG
tt19871516,NG
tt19871656,BR
tt19871696,US
tt19871816,NG
tt19871860,GB
tt19872302,EG
tt19872312,XWW
tt19872332,NG
tt19872388,IN
tt19872414,XWW
tt19872496,FR
tt19872770,CA
tt19873002,IT
tt19873120,DE
tt19873130,DE
tt19873180,CA
tt19873450,CA
tt19873698,AU
tt19873914,IN
tt19874344,GB
tt19874600,FR
tt19874736,US
tt19874876,CA
tt19874970,AU
tt19874972,US
tt1987530,PH
tt1987538,AU
tt19875440,US
tt1987547,GB
tt1987567,DE
tt1987569,XWW
tt19875712,VN
tt19875786,AU
tt1987583,GB
tt1987585,DE
tt19875864,CA
tt19875906,AU
tt1987599,ES
tt19875990,AU
tt1987601,TN
tt1987605,PH
tt19876156,IN
tt1987621,GB
tt1987632,GB
tt1987645,GB
tt1987665,PH
tt19876798,US
tt1987680,AE
tt1987681,DE
tt19876958,AU
tt19876988,NG
tt19877110,US
tt19877146,CA
tt19877772,NG
tt19877776,BR
tt19877788,AU
tt19877992,AU
tt19878258,NG
tt19878268,US
tt19878332,AU
tt19878350,DE
tt19878360,NG
tt19878374,JP
tt19878394,JP
tt19878408,JP
tt19878422,MX
tt19878426,JP
tt19878752,CA
tt19879236,IN
tt19879476,CA
tt19879496,US
tt19879640,AE
tt19879660,AE
tt19879786,AE
tt19880464,IN
tt19880506,US
tt19880636,JP
tt19880808,NG
tt19880934,GB
tt19880966,ES
tt1988119,US
tt19881248,GB
tt19881338,US
tt19881344,US
tt19881358,US
tt19881362,US
tt1988148,CA
tt1988166,GB
tt1988172,LV
tt1988190,US
tt1988201,PH
tt1988202,US
tt19882064,MX
tt19882076,JP
tt19882364,AR
tt19882442,FR
tt19882472,AE
tt19882636,NG
tt19882708,HU
tt19882920,IT
tt19883220,GB
tt19883300,IT
tt19883340,SG
tt19883634,AU
tt19883740,GB
tt19883788,ES
tt19883848,CZ
tt19883976,CZ
tt19884220,US
tt19884276,CZ
tt19884288,VN
tt19884458,CA
tt19884532,IT
tt19884606,CN
tt19884802,US
tt19885072,GB
tt19885078,HR
tt19885202,BR
tt19885236,IL
tt1988530,FR
tt1988531,US
tt1988544,GB
tt1988546,BR
tt1988549,US
tt19885580,FR
tt19885590,XWW
tt19885610,GB
tt1988562,US
tt19885624,US
tt19885634,AU
tt19885636,XWW
tt19885704,MA
tt1988573,GB
tt1988582,US
tt1988592,CH
tt1988601,RU
tt1988621,AU
tt19886242,AE
tt19886338,US
tt19886496,AU
tt1988650,AU
tt19886550,NG
tt1988662,GB
tt19886644,US
tt19886670,AU
tt1988674,PH
tt1988678,DE
tt1988683,SE
tt1988689,GB
tt1988695,GB
tt19886954,US
tt1988699,GB
tt1988701,GB
tt1988705,MX
tt1988715,GB
tt19887168,AU
tt19887204,CA
tt19887224,BG
tt19887258,GB
tt1988727,GB
tt1988741,ES
tt19887550,AU
tt1988766,FR
tt19887672,XWW
tt1988768,GB
tt1988774,IN
tt1988776,XWW
tt1988779,IT
tt1988781,AU
tt1988785,GB
tt19887910,AU
tt19887948,GB
tt1988795,FR
tt1988802,IE
tt19888024,JP
tt1988805,GB
tt19888144,AR
tt1988816,CA
tt19888164,ES
tt19888200,IN
tt1988822,US
tt19888234,ES
tt19888292,ES
tt1988830,NL
tt1988831,US
tt1988832,GB
tt19888346,ZA
tt19888362,XWW
tt1988841,GB
tt19888666,GB
tt19888840,AM
tt19888864,DK
tt19888974,XWW
tt19889004,DK
tt19889128,CA
tt19889312,US
tt19889318,CZ
tt19889330,FR
tt19889428,CZ
tt19889588,US
tt19890316,AU
tt19891040,CA
tt19891430,IQ
tt19891466,VN
tt19891500,AE
tt19891540,BR
tt19891772,VN
tt19891796,AU
tt19892092,FI
tt19892240,US
tt19892260,US
tt19892304,NG
tt19892418,US
tt19892750,FR
tt19892832,AR
tt19892942,VN
tt19893056,US
tt19893078,IN
tt19893232,VN
tt19893272,US
tt19893686,US
tt19893694,FR
tt19893706,AE
tt19893758,IN
tt19893794,DE
tt19893888,FR
tt19894022,MX
tt1989425,XWW
tt1989428,GB
tt1989429,IT
tt1989435,GB
tt19894390,DE
tt19894488,CA
tt19894528,IT
tt19894538,CA
tt1989454,DE
tt19894546,XWW
tt1989455,DE
tt1989459,US
tt1989475,AU
tt19894774,AU
tt19894798,UA
tt1989483,IT
tt1989485,AU
tt1989486,GB
tt19894872,MX
tt19895052,CZ
tt19895106,XWW
tt1989511,GB
tt19895130,AU
tt19895146,CZ
tt1989519,US
tt19895232,AE
tt19895234,CZ
tt1989536,GB
tt1989542,US
tt19895474,VN
tt19895494,FR
tt1989557,FR
tt19895576,ES
tt19895588,AU
tt19895636,KZ
tt19895658,VN
tt19895684,XWW
tt1989569,US
tt1989570,GB
tt1989571,GB
tt1989577,FR
tt19895822,AU
tt19895854,US
tt1989592,KZ
tt1989593,GB
tt1989598,GB
tt1989604,US
tt19896150,AU
tt19896206,SE
tt1989628,GB
tt19896306,US
tt1989632,DE
tt19896328,US
tt19896418,AU
tt19896422,BR
tt1989646,GB
tt1989650,US
tt1989653,US
tt19896598,NG
tt19896604,US
tt19896698,NG
tt1989674,CA
tt1989679,US
tt1989682,US
tt1989685,GB
tt1989696,US
tt19896964,US
tt1989698,IN
tt1989712,AU
tt1989722,US
tt19898506,PA
tt19898562,FR
tt19898576,US
tt19898642,XWW
tt19898688,US
tt19898888,AU
tt19898892,GB
tt19899078,US
tt19899152,US
tt19899490,JP
tt19899610,GB
tt19899626,FR
tt19899808,GB
tt1990158,FR
tt1990181,CA
tt1990197,CA
tt1990199,JP
tt1990211,GB
tt1990212,ZA
tt1990216,AU
tt1990217,AU
tt1990218,AU
tt1990231,US
tt1990232,AE
tt1990235,GB
tt1990255,GB
tt1990256,GB
tt1990265,IT
tt1990272,US
tt1990276,AU
tt1990278,CN
tt1990284,US
tt1990295,US
tt1990305,GB
tt1990308,US
tt1990314,AU
tt1990337,GB
tt1990352,DE
tt1990366,JP
tt1990380,GB
tt1990391,CA
tt1990420,GB
tt1990421,GB
tt1990422,GB
tt1990424,US
tt1990976,GB
tt1990996,GB
tt1991009,VE
tt1991018,FR
tt1991025,GB
tt1991026,US
tt1991030,GB
tt1991031,AU
tt1991034,GB
tt1991038,US
tt1991043,US
tt1991047,GB
tt1991049,US
tt1991052,US
tt1991055,US
tt1991059,AU
tt1991077,PL
tt1991085,FR
tt1991096,GB
tt1991164,US
tt1991180,GB
tt1991191,AU
tt1991193,GB
tt1991199,ES
tt1991222,US
tt1991229,US
tt1991245,AU
tt1991249,FR
tt1991253,PL
tt19916882,AU
tt1992049,US
tt1992069,DE
tt1992089,AU
tt1992090,GB
tt1992105,US
tt1992127,US
tt1992134,US
tt1992138,GB
tt1992140,US
tt1992142,AU
tt1992146,HT
tt1992147,AU
tt1992150,CA
tt1992156,ES
tt1992163,CA
tt1992172,NO
tt1992177,GB
tt1992186,US
tt1992193,CA
tt1992222,AU
tt1992224,US
tt1992226,IT
tt1992228,BR
tt1992236,AU
tt1992258,AU
tt1992268,GB
tt1992278,GB
tt1992279,FR
tt19924588,US
tt1993286,US
tt1993307,US
tt1993377,US
tt1993381,US
tt1993388,US
tt1993391,AU
tt1993396,AU
tt1993403,GB
tt1993409,GB
tt1993410,US
tt1993411,GB
tt1993421,GB
tt1993428,GB
tt1993433,GB
tt19937042,IL
tt19937172,KZ
tt19939364,IR
tt1994501,ES
tt1994519,US
tt1994520,US
tt1994530,GB
tt1994533,IT
tt1994534,US
tt1994536,GB
tt1994537,GB
tt1994557,US
tt1994591,CL
tt1994598,XWW
tt1995242,EC
tt1995243,GB
tt1995260,GB
tt1995265,IN
tt1995268,AU
tt1995278,BR
tt1995285,NO
tt1995304,GB
tt1995314,US
tt1995317,GB
tt1995329,AU
tt1995341,AU
tt1995345,US
tt1995346,CA
tt1995355,US
tt1995358,GB
tt1995371,US
tt1995372,XWW
tt1995380,JP
tt1995381,JP
tt1995389,IN
tt1995390,AU
tt1995400,GB
tt1995405,US
tt1995415,GB
tt1995419,CA
tt1995421,AT
tt1995429,BS
tt1995438,US
tt1995445,IN
tt1995458,GB
tt1995459,US
tt1995465,QA
tt1995474,US
tt1995477,DE
tt1995478,US
tt1995481,US
tt1995491,US
tt1995494,FR
tt1995510,GB
tt1995512,US
tt1995513,TW
tt19959378,XWW
tt1996148,US
tt1996154,US
tt1996155,GB
tt1996196,GB
tt1996198,GB
tt1996200,FR
tt1996204,GB
tt1996211,GB
tt1996223,AR
tt1996226,AU
tt1996227,DE
tt1996245,GB
tt1996256,US
tt1996258,US
tt1996264,AU
tt1996278,GB
tt1996293,JP
tt1996304,ES
tt1996306,GB
tt1996310,AR
tt1996312,BR
tt1996322,GB
tt1996326,GB
tt1996327,US
tt1996330,US
tt1996333,TW
tt1996339,GB
tt1996342,GB
tt1996346,CA
tt1996356,US
tt1996408,US
tt1996413,US
tt1996424,AU
tt1996427,AR
tt1996429,US
tt1996430,US
tt1996436,SG
tt1996449,RU
tt1996459,US
tt1997257,CA
tt1997279,PR
tt1997280,HU
tt1997281,GB
tt1997289,US
tt1997291,GB
tt1997307,ES
tt1997348,VE
tt1997354,CA
tt1997363,BR
tt1997389,US
tt1997402,TH
tt1997405,US
tt1997429,GB
tt1997455,AE
tt1997456,IT
tt1997512,IN
tt1997514,DE
tt1997561,HK
tt1997594,BR
tt1997600,US
tt1997605,GB
tt1997606,GB
tt1997607,GB
tt1997618,US
tt1997619,US
tt1997620,US
tt1997621,US
tt1998165,GB
tt1998168,US
tt1998179,US
tt1998199,US
tt1998202,US
tt1998204,CA
tt1998208,GB
tt1998211,PH
tt1998213,GB
tt1998214,CR
tt1998225,DE
tt1998240,GB
tt1998244,TR
tt1998245,HU
tt1998252,ES
tt1998260,PL
tt1998268,IT
tt1998274,US
tt1998280,GB
tt1998284,IN
tt1998291,GB
tt1998304,PH
tt1998305,US
tt1998311,GB
tt1998319,CH
tt1998337,US
tt1998364,DE
tt1998367,GB
tt1998368,BR
tt1998389,AU
tt1998390,US
tt1998392,AU
tt1998393,GB
tt1998394,AU
tt1998395,CA
tt1998399,US
tt1998400,AU
tt1998402,GB
tt19984386,AU
tt1999077,US
tt1999101,IN
tt1999103,FR
tt1999104,BR
tt1999110,GB
tt1999117,GB
tt1999120,US
tt1999121,GB
tt1999125,US
tt1999130,AU
tt1999132,US
tt1999141,IN
tt1999144,GB
tt1999152,FR
tt1999157,GB
tt1999159,US
tt1999162,GB
tt1999165,GB
tt1999166,GB
tt1999167,AU
tt1999178,US
tt1999182,GB
tt1999189,DE
tt1999192,AU
tt1999215,CA
tt1999221,BR
tt1999228,GB
tt1999231,GB
tt1999237,AU
tt1999239,US
tt1999246,BR
tt1999250,IN
tt1999258,US
tt1999260,IT
tt1999262,CA
tt1999284,US
tt1999319,GB
tt19994920,DE
tt19995268,CZ
tt19995676,CZ
tt19995702,CZ
tt19995764,CZ
tt19995770,GB
tt1999822,FR
tt1999828,TN
tt1999834,GB
tt1999855,CA
tt1999857,GB
tt1999890,AU
tt1999910,IN
tt1999932,US
tt1999933,CA
tt1999935,GB
tt1999948,IN
tt1999956,EC
tt1999987,AU
tt1999991,US
tt1999995,AE
tt20000072,US
tt2000362,AR
tt2000383,US
tt2000393,US
tt2000394,US
tt2000414,US
tt2000418,XWW
tt2000421,GB
tt2000435,US
tt2000441,GB
tt20024428,AU
tt2002606,AU
tt2002626,AU
tt2002679,US
tt2002707,ES
tt2002718,AE
tt2002725,US
tt2002729,IR
tt2002739,XWW
tt2002741,BR
tt2002742,GB
tt2002743,JP
tt2002744,BR
tt2002749,MX
tt2002759,US
tt2002779,AR
tt2002781,BR
tt2002789,BA
tt2002796,US
tt2002845,US
tt2002851,IT
tt2002868,GB
tt2002874,GB
tt20039666,PT
tt2004171,US
tt2004172,IN
tt2004175,US
tt2004191,IN
tt2004196,GB
tt2004200,GB
tt2004205,GB
tt2004211,GB
tt2004216,GB
tt2004245,IT
tt2004252,GB
tt2004254,GB
tt2004258,US
tt2004270,GB
tt2004271,AU
tt2004279,GB
tt2004292,RS
tt2004304,CA
tt2004331,GB
tt2004334,GB
tt2004337,IT
tt2004350,FR
tt2004360,IT
tt2004365,GB
tt2004382,GB
tt2004385,GB
tt2004391,CA
tt2004394,US
tt2004401,US
tt2004402,US
tt2004403,GB
tt2004405,GB
tt2004413,US
tt2004415,RO
tt2004419,AU
tt2004420,AU
tt2004423,TR
tt2004432,AE
tt2004433,US
tt20048494,VN
tt20049298,CA
tt20049926,US
tt20050716,ES
tt20050828,VN
tt2005138,GB
tt2005141,BR
tt2005151,AE
tt2005153,GB
tt2005156,GB
tt2005164,AU
tt2005170,FR
tt2005173,FR
tt2005174,US
tt2005179,MX
tt2005185,AU
tt2005190,GB
tt2005196,DE
tt2005207,GB
tt2005225,GB
tt2005226,US
tt2005235,FI
tt2005255,GB
tt2005269,GB
tt2005275,US
tt2005276,GB
tt2005282,US
tt2005299,GB
tt2005320,US
tt2005328,GB
tt2005330,GB
tt2005331,GB
tt2005348,US
tt2005363,AU
tt2005364,IN
tt2005366,US
tt2005371,US
tt2005374,AE
tt2005376,IT
tt2005393,FR
tt2005394,GB
tt2005396,PR
tt2005403,US
tt2005413,IT
tt2005419,AT
tt20058320,IT
tt2006036,US
tt2006037,FR
tt2006040,AU
tt2006051,ES
tt2006059,DE
tt2006076,IN
tt2006086,US
tt2006088,AU
tt2006093,US
tt2006105,FR
tt2006109,GB
tt2006141,GB
tt2006150,GB
tt2006160,GB
tt2006167,FR
tt2006168,ES
tt2006170,FR
tt2006171,FR
tt2006174,GB
tt2006176,GB
tt2006181,GB
tt2006189,GB
tt2006201,FR
tt2006209,ES
tt20062114,VN
tt2006213,IN
tt2006223,IN
tt2006224,NL
tt2006229,IN
tt20062338,TR
tt2006240,US
tt2006258,US
tt2006264,US
tt2006291,GB
tt2006294,GB
tt2006295,AE
tt2006301,JP
tt2006303,US
tt2006670,GB
tt2006674,BO
tt2006690,US
tt2006691,US
tt2006698,US
tt2006699,US
tt2006701,AU
tt2006702,IT
tt2006717,GB
tt2006719,DE
tt2006721,AU
tt2006722,GB
tt2006723,US
tt2006734,FR
tt2006737,US
tt2006747,CH
tt2006753,AU
tt2006766,JP
tt2006781,GB
tt2006785,DE
tt2006791,CA
tt2006801,GB
tt2006802,US
tt2006809,US
tt2006810,AU
tt2006811,AU
tt2006813,US
tt2006829,US
tt2006830,GB
tt2006843,MX
tt2006846,CO
tt2006855,AU
tt2006869,GB
tt2006886,GB
tt2006889,US
tt2006894,GB
tt2006923,KE
tt2007334,US
tt2007337,GB
tt2007354,ES
tt2007355,NO
tt2007360,DE
tt2007362,FR
tt2007364,US
tt2007368,AT
tt2007385,DK
tt2007387,AU
tt2007395,FR
tt2007397,CA
tt2007401,GB
tt2007403,US
tt2007405,GB
tt2007409,GB
tt2007413,FR
tt2007414,ES
tt2007418,SE
tt2007421,GB
tt2007423,PH
tt2007424,AU
tt2007432,MX
tt2007443,CA
tt2007446,DE
tt20074542,US
tt2007455,GB
tt2007461,BE
tt2007476,GB
tt2007478,FR
tt2007479,US
tt2007499,GB
tt2007505,US
tt2007506,DE
tt2007514,ES
tt2007521,CN
tt20076908,CA
tt2007932,GB
tt2007936,PH
tt2007937,FR
tt2007940,IT
tt2007956,RO
tt2007959,ES
tt2007973,NP
tt2007976,US
tt2007981,FR
tt2007990,FR
tt2007991,RO
tt2007992,US
tt2007993,CN
tt2007994,GB
tt2007995,AU
tt2008006,AU
tt2008009,GB
tt2008024,FR
tt2008027,GB
tt20083074,US
tt2008434,SE
tt2008442,GB
tt2008443,US
tt2008444,IN
tt2008457,IT
tt2008479,HR
tt2008486,GB
tt2008492,CN
tt2008499,RO
tt2008505,GB
tt2008506,AU
tt2008513,GB
tt2008523,GB
tt2008534,KR
tt2008553,CL
tt2008554,GB
tt2008562,CA
tt2008573,US
tt2008602,PH
tt2008619,RO
tt2008621,RU
tt2008627,GB
tt2008641,GB
tt2008643,GB
tt2008645,GB
tt2008647,NO
tt2008655,GB
tt2008669,AF
tt2008670,HU
tt2008689,PL
tt2008693,US
tt20090310,FR
tt2009402,AU
tt2009406,GB
tt2009407,IN
tt2009409,AU
tt2009429,US
tt2009430,LV
tt2009432,GB
tt2009434,IN
tt2009436,IT
tt2009443,IN
tt2009445,IN
tt2009450,BR
tt2009459,US
tt2009467,GB
tt2009471,FR
tt2009477,US
tt2009480,IN
tt2009488,BE
